20,85.573199
22,84.728236
24,86.255227
26,87.825558
28,88.400079
30,87.593689
32,88.445387
34,90.512188
36,86.954551
38,89.442495
40,89.598390
42,90.663974
44,93.686671
46,92.243329
48,92.095857
50,93.728231
52,93.603585
54,97.396569
56,96.830303
58,102.787824
60,104.099628
