20,9.154814
22,9.164740
24,9.101565
26,9.123801
28,9.079002
30,9.076998
32,9.115160
34,9.054366
36,9.003511
38,8.985141
40,9.012580
42,9.058066
44,8.905588
46,8.906499
48,8.909680
50,8.801791
52,8.809111
54,8.775536
56,8.792694
58,8.760045
60,8.745125
