20,10.440921
22,10.397358
24,10.384582
26,10.350637
28,10.333368
30,10.278065
32,10.226357
34,10.194587
36,10.205664
38,10.171973
40,10.129907
42,10.127543
44,10.100547
46,10.049000
48,10.050286
50,10.029927
52,9.995102
54,9.983131
56,9.959381
58,9.962361
60,9.922439
62,9.891043
64,9.878843
66,9.841844
68,9.820323
70,9.823585
72,9.793620
74,9.747519
76,9.704509
78,9.735309
80,9.726666
