20,81.556922
22,84.593956
24,86.277123
26,86.393849
28,86.676615
30,86.709951
32,86.662168
34,86.586890
36,86.715986
38,87.506647
40,88.051253
42,87.764661
44,88.286271
46,88.427108
48,88.861164
50,89.012946
52,89.340007
54,89.562669
56,89.954328
58,90.595017
60,91.158652
