20,9.168809
22,9.163818
24,9.137340
26,9.115057
28,9.098621
30,9.082609
32,9.048146
34,9.034635
36,9.013407
38,8.995344
40,8.995194
42,8.949978
44,8.930341
46,8.902745
48,8.892417
50,8.902229
52,8.838528
54,8.818824
56,8.769096
58,8.759178
60,8.711762
