20,81.556922
22,87.630991
24,89.643457
26,86.744027
28,87.807678
30,86.876631
32,86.375473
34,86.059943
36,87.748757
38,94.622589
40,93.497314
42,84.612151
44,94.545588
46,90.257994
48,94.937951
50,91.289677
52,94.645995
54,93.347922
56,96.419966
58,101.933414
60,101.502302
