30,11.450050
35,11.444596
40,11.413892
45,11.403030
50,11.392479
55,11.355908
60,11.357210
65,11.314416
70,11.318501
75,11.312652
80,11.299370
85,11.293136
90,11.273247
95,11.223180
100,11.254434
105,11.215081
110,11.208220
115,11.205255
120,11.139327
125,11.032038
130,10.884814
135,10.739821
140,10.619163
145,10.472238
150,10.323978
155,10.179728
160,10.047860
